#Cas(sec) 	#srazky(mm)	#Vypary(mm)
52052400	0	-0.1180533300
52056000	0	-0.1180533300
52059600	0	-0.1180533300
52063200	0	-0.1180533300
52066800	0	-0.1180533300
52070400	0	-0.1180533300
52074000	0	-0.1180533300
52077600	0	-0.1180533300
52081200	0	-0.1180533300
52084800	0	-0.1180533300
52088400	0	-0.1180533300
52092000	0	-0.1180533300
52095600	0	-0.1180533300
52099200	0	-0.1203764900
52102800	0	-0.1203764900
52106400	0	-0.1203764900
52110000	0	-0.1203764900
52113600	0	-0.1203764900
52117200	0	-0.1203764900
52120800	0	-0.1203764900
52124400	0	-0.1203764900
52128000	0	-0.1203764900
52131600	0	-0.1203764900
52135200	0.1	-0.1203764900
52138800	1.7	-0.1203764900
52142400	0.6	-0.1203764900
52146000	0	-0.1203764900
52149600	0	-0.1203764900
52153200	0	-0.1203764900
52156800	0	-0.1203764900
52160400	0	-0.1203764900
52164000	0	-0.1203764900
52167600	0	-0.1203764900
52171200	0	-0.1203764900
52174800	0	-0.1203764900
52178400	0	-0.1203764900
52182000	0	-0.1203764900
52185600	0	-0.1372230600
52189200	0	-0.1372230600
52192800	0	-0.1372230600
52196400	0	-0.1372230600
52200000	0	-0.1372230600
52203600	0	-0.1372230600
52207200	0	-0.1372230600
52210800	0	-0.1372230600
52214400	0	-0.1372230600
52218000	0	-0.1372230600
52221600	0	-0.1372230600
52225200	0	-0.1372230600
52228800	0	-0.1372230600
52232400	0	-0.1372230600
52236000	0	-0.1372230600
52239600	0	-0.1372230600
52243200	0	-0.1372230600
52246800	0	-0.1372230600
52250400	0.2	-0.1372230600
52254000	0	-0.1372230600
52257600	0.1	-0.1372230600
52261200	0	-0.1372230600
52264800	0	-0.1372230600
52268400	0.1	-0.1372230600
52272000	0	-0.1425390700
52275600	0.1	-0.1425390700
52279200	0.1	-0.1425390700
52282800	0.9	-0.1425390700
52286400	0.1	-0.1425390700
52290000	0.1	-0.1425390700
52293600	0.7	-0.1425390700
52297200	2	-0.1425390700
52300800	1.8	-0.1425390700
52304400	1	-0.1425390700
52308000	0.1	-0.1425390700
52311600	0	-0.1425390700
52315200	0	-0.1425390700
52318800	0.1	-0.1425390700
52322400	0	-0.1425390700
52326000	0.2	-0.1425390700
52329600	0	-0.1425390700
52333200	0	-0.1425390700
52336800	0	-0.1425390700
52340400	0	-0.1425390700
52344000	0	-0.1425390700
52347600	0	-0.1425390700
52351200	0	-0.1425390700
52354800	0	-0.1425390700
52358400	0	-0.1393664300
52362000	1.1	-0.1393664300
52365600	2.1	-0.1393664300
52369200	0.5	-0.1393664300
52372800	0.7	-0.1393664300
52376400	0.5	-0.1393664300
52380000	0.2	-0.1393664300
52383600	0	-0.1393664300
52387200	0	-0.1393664300
52390800	0	-0.1393664300
52394400	0	-0.1393664300
52398000	0	-0.1393664300
52401600	0	-0.1393664300
52405200	0	-0.1393664300
52408800	0	-0.1393664300
52412400	0	-0.1393664300
52416000	0	-0.1393664300
52419600	0	-0.1393664300
52423200	0.1	-0.1393664300
52426800	1.2	-0.1393664300
52430400	0.3	-0.1393664300
52434000	0.4	-0.1393664300
52437600	2.4	-0.1393664300
52441200	0	-0.1393664300
52444800	0	-0.1210142400
52448400	0	-0.1210142400
52452000	0	-0.1210142400
52455600	0.1	-0.1210142400
52459200	0	-0.1210142400
52462800	0	-0.1210142400
52466400	0.1	-0.1210142400
52470000	1.7	-0.1210142400
52473600	0.1	-0.1210142400
52477200	0	-0.1210142400
52480800	0	-0.1210142400
52484400	0	-0.1210142400
52488000	0	-0.1210142400
52491600	0	-0.1210142400
52495200	0	-0.1210142400
52498800	0	-0.1210142400
52502400	0	-0.1210142400
52506000	0	-0.1210142400
52509600	0	-0.1210142400
52513200	0	-0.1210142400
52516800	0	-0.1210142400
52520400	0	-0.1210142400
52524000	0	-0.1210142400
52527600	0	-0.1210142400
52531200	0	-0.1094276600
52534800	0	-0.1094276600
52538400	0	-0.1094276600
52542000	0	-0.1094276600
52545600	0	-0.1094276600
52549200	0	-0.1094276600
52552800	0	-0.1094276600
52556400	0	-0.1094276600
52560000	0	-0.1094276600
52563600	0	-0.1094276600
52567200	0	-0.1094276600
52570800	0	-0.1094276600
52574400	0	-0.1094276600
52578000	0	-0.1094276600
52581600	0	-0.1094276600
52585200	0	-0.1094276600
52588800	0	-0.1094276600
52592400	0	-0.1094276600
52596000	0	-0.1094276600
52599600	0	-0.1094276600
52603200	0	-0.1094276600
52606800	0	-0.1094276600
52610400	0	-0.1094276600
52614000	0	-0.1094276600
52617600	0	-0.1313273000
52621200	0	-0.1313273000
52624800	0	-0.1313273000
52628400	0	-0.1313273000
52632000	0	-0.1313273000
52635600	0	-0.1313273000
52639200	0	-0.1313273000
52642800	0	-0.1313273000
52646400	0	-0.1313273000
52650000	0	-0.1313273000
52653600	0	-0.1313273000
52657200	0	-0.1313273000
52660800	0	-0.1313273000
52664400	0	-0.1313273000
52668000	0	-0.1313273000
52671600	0	-0.1313273000
52675200	0	-0.1313273000
52678800	0	-0.1313273000
52682400	0	-0.1313273000
52686000	0	-0.1313273000
52689600	0	-0.1313273000
52693200	0	-0.1313273000
52696800	0	-0.1313273000
52700400	0	-0.1313273000
52704000	0	-0.1386859700
52707600	0	-0.1386859700
52711200	0	-0.1386859700
52714800	0	-0.1386859700
52718400	0	-0.1386859700
52722000	0	-0.1386859700
52725600	0	-0.1386859700
52729200	0	-0.1386859700
52732800	0	-0.1386859700
52736400	0	-0.1386859700
52740000	0	-0.1386859700
52743600	0	-0.1386859700
52747200	0	-0.1386859700
52750800	0	-0.1386859700
52754400	0	-0.1386859700
52758000	0	-0.1386859700
52761600	0	-0.1386859700
52765200	0	-0.1386859700
52768800	0	-0.1386859700
52772400	0	-0.1386859700
52776000	0	-0.1386859700
52779600	0	-0.1386859700
52783200	0	-0.1386859700
52786800	0	-0.1386859700
52790400	0	-0.1451477700
52794000	0	-0.1451477700
52797600	0	-0.1451477700
52801200	0	-0.1451477700
52804800	0	-0.1451477700
52808400	0	-0.1451477700
52812000	0	-0.1451477700
52815600	0	-0.1451477700
52819200	0	-0.1451477700
52822800	0	-0.1451477700
52826400	0	-0.1451477700
52830000	0.1	-0.1451477700
52833600	0	-0.1451477700
52837200	0	-0.1451477700
52840800	0	-0.1451477700
52844400	0	-0.1451477700
52848000	0	-0.1451477700
52851600	0	-0.1451477700
52855200	0	-0.1451477700
52858800	0	-0.1451477700
52862400	0	-0.1451477700
52866000	0.2	-0.1451477700
52869600	0.1	-0.1451477700
52873200	0	-0.1451477700
52876800	0	-0.1391879000
52880400	0	-0.1391879000
52884000	0	-0.1391879000
52887600	0	-0.1391879000
52891200	0	-0.1391879000
52894800	0	-0.1391879000
52898400	0	-0.1391879000
52902000	0	-0.1391879000
52905600	0	-0.1391879000
52909200	0	-0.1391879000
52912800	0	-0.1391879000
52916400	0	-0.1391879000
52920000	0	-0.1391879000
52923600	0	-0.1391879000
52927200	0	-0.1391879000
52930800	0	-0.1391879000
52934400	0	-0.1391879000
52938000	0	-0.1391879000
52941600	0	-0.1391879000
52945200	0	-0.1391879000
52948800	0	-0.1391879000
52952400	0	-0.1391879000
52956000	0	-0.1391879000
52959600	0	-0.1391879000
52963200	0	-0.1354644100
52966800	0	-0.1354644100
52970400	0	-0.1354644100
52974000	0	-0.1354644100
52977600	0	-0.1354644100
52981200	0	-0.1354644100
52984800	0	-0.1354644100
52988400	0	-0.1354644100
52992000	0	-0.1354644100
52995600	0	-0.1354644100
52999200	0	-0.1354644100
53002800	0	-0.1354644100
53006400	0	-0.1354644100
53010000	0	-0.1354644100
53013600	0	-0.1354644100
53017200	0	-0.1354644100
53020800	0	-0.1354644100
53024400	0	-0.1354644100
53028000	0	-0.1354644100
53031600	0	-0.1354644100
53035200	0	-0.1354644100
53038800	0	-0.1354644100
53042400	0	-0.1354644100
53046000	0	-0.1354644100
53049600	0	-0.1256590800
53053200	0	-0.1256590800
53056800	0	-0.1256590800
53060400	0	-0.1256590800
53064000	0	-0.1256590800
53067600	0	-0.1256590800
53071200	0	-0.1256590800
53074800	0	-0.1256590800
53078400	0	-0.1256590800
53082000	0	-0.1256590800
53085600	0	-0.1256590800
53089200	0	-0.1256590800
53092800	0	-0.1256590800
53096400	0	-0.1256590800
53100000	0	-0.1256590800
53103600	0	-0.1256590800
53107200	0	-0.1256590800
53110800	0	-0.1256590800
53114400	0	-0.1256590800
53118000	0	-0.1256590800
53121600	0	-0.1256590800
53125200	0	-0.1256590800
53128800	0	-0.1256590800
53132400	0	-0.1256590800
53136000	0	-0.1290740400
53139600	0	-0.1290740400
53143200	0	-0.1290740400
53146800	0	-0.1290740400
53150400	0	-0.1290740400
53154000	0	-0.1290740400
53157600	0	-0.1290740400
53161200	0	-0.1290740400
53164800	0	-0.1290740400
53168400	0	-0.1290740400
53172000	0	-0.1290740400
53175600	0	-0.1290740400
53179200	0	-0.1290740400
53182800	0	-0.1290740400
53186400	0	-0.1290740400
53190000	0	-0.1290740400
53193600	0	-0.1290740400
53197200	0	-0.1290740400
53200800	0	-0.1290740400
53204400	0	-0.1290740400
53208000	0	-0.1290740400
53211600	0	-0.1290740400
53215200	0	-0.1290740400
53218800	0	-0.1290740400
53222400	0	-0.1226849900
53226000	0	-0.1226849900
53229600	0	-0.1226849900
53233200	0	-0.1226849900
53236800	0	-0.1226849900
53240400	0	-0.1226849900
53244000	0	-0.1226849900
53247600	0	-0.1226849900
53251200	0	-0.1226849900
53254800	0	-0.1226849900
53258400	0	-0.1226849900
53262000	0	-0.1226849900
53265600	0	-0.1226849900
53269200	0	-0.1226849900
53272800	0	-0.1226849900
53276400	0	-0.1226849900
53280000	0	-0.1226849900
53283600	0	-0.1226849900
53287200	0	-0.1226849900
53290800	0	-0.1226849900
53294400	0	-0.1226849900
53298000	0	-0.1226849900
53301600	0	-0.1226849900
53305200	0	-0.1226849900
53308800	0	-0.1338833300
53312400	0	-0.1338833300
53316000	0	-0.1338833300
53319600	0	-0.1338833300
53323200	0	-0.1338833300
53326800	0	-0.1338833300
53330400	0	-0.1338833300
53334000	0	-0.1338833300
53337600	0	-0.1338833300
53341200	0	-0.1338833300
53344800	0	-0.1338833300
53348400	0	-0.1338833300
53352000	0	-0.1338833300
53355600	0	-0.1338833300
53359200	0	-0.1338833300
53362800	0.1	-0.1338833300
53366400	0	-0.1338833300
53370000	0.2	-0.1338833300
53373600	0	-0.1338833300
53377200	0	-0.1338833300
53380800	0	-0.1338833300
53384400	0	-0.1338833300
53388000	0	-0.1338833300
53391600	0	-0.1338833300
53395200	0	-0.1532685900
53398800	0	-0.1532685900
53402400	0.1	-0.1532685900
53406000	0	-0.1532685900
53409600	0.3	-0.1532685900
53413200	0.6	-0.1532685900
53416800	0	-0.1532685900
53420400	0	-0.1532685900
53424000	0	-0.1532685900
53427600	0	-0.1532685900
53431200	0	-0.1532685900
53434800	0	-0.1532685900
53438400	0	-0.1532685900
53442000	0	-0.1532685900
53445600	0	-0.1532685900
53449200	0	-0.1532685900
53452800	0	-0.1532685900
53456400	0	-0.1532685900
53460000	0	-0.1532685900
53463600	0	-0.1532685900
53467200	0	-0.1532685900
53470800	0	-0.1532685900
53474400	0	-0.1532685900
53478000	0	-0.1532685900
53481600	0	-0.1489357700
53485200	0	-0.1489357700
53488800	0	-0.1489357700
53492400	0	-0.1489357700
53496000	0	-0.1489357700
53499600	0	-0.1489357700
53503200	0	-0.1489357700
53506800	0	-0.1489357700
53510400	0	-0.1489357700
53514000	0	-0.1489357700
53517600	0	-0.1489357700
53521200	0	-0.1489357700
53524800	0	-0.1489357700
53528400	0	-0.1489357700
53532000	0	-0.1489357700
53535600	0	-0.1489357700
53539200	0	-0.1489357700
53542800	0	-0.1489357700
53546400	0	-0.1489357700
53550000	0	-0.1489357700
53553600	0	-0.1489357700
53557200	0	-0.1489357700
53560800	0	-0.1489357700
53564400	0	-0.1489357700
53568000	0	-0.1268511500
53571600	0	-0.1268511500
53575200	0	-0.1268511500
53578800	0	-0.1268511500
53582400	0	-0.1268511500
53586000	0	-0.1268511500
53589600	0	-0.1268511500
53593200	0	-0.1268511500
53596800	0	-0.1268511500
53600400	0	-0.1268511500
53604000	0	-0.1268511500
53607600	0	-0.1268511500
53611200	0	-0.1268511500
53614800	0	-0.1268511500
53618400	0	-0.1268511500
53622000	0	-0.1268511500
53625600	0	-0.1268511500
53629200	0	-0.1268511500
53632800	0	-0.1268511500
53636400	0	-0.1268511500
53640000	0	-0.1268511500
53643600	0	-0.1268511500
53647200	0	-0.1268511500
53650800	0	-0.1268511500
53654400	0	-0.1225039900
53658000	0	-0.1225039900
53661600	0	-0.1225039900
53665200	0	-0.1225039900
53668800	0	-0.1225039900
53672400	0	-0.1225039900
53676000	0	-0.1225039900
53679600	0	-0.1225039900
53683200	0	-0.1225039900
53686800	0	-0.1225039900
53690400	0	-0.1225039900
53694000	0	-0.1225039900
53697600	0	-0.1225039900
53701200	0	-0.1225039900
53704800	0	-0.1225039900
53708400	0	-0.1225039900
53712000	0	-0.1225039900
53715600	0	-0.1225039900
53719200	0	-0.1225039900
53722800	0	-0.1225039900
53726400	0	-0.1225039900
53730000	0	-0.1225039900
53733600	0	-0.1225039900
53737200	0	-0.1225039900
53740800	0	-0.1229465800
53744400	0	-0.1229465800
53748000	0	-0.1229465800
53751600	0	-0.1229465800
53755200	0	-0.1229465800
53758800	0	-0.1229465800
53762400	0	-0.1229465800
53766000	0	-0.1229465800
53769600	0	-0.1229465800
53773200	0	-0.1229465800
53776800	0	-0.1229465800
53780400	0	-0.1229465800
53784000	0	-0.1229465800
53787600	0	-0.1229465800
53791200	0	-0.1229465800
53794800	0	-0.1229465800
53798400	0	-0.1229465800
53802000	0	-0.1229465800
53805600	0	-0.1229465800
53809200	0	-0.1229465800
53812800	0	-0.1229465800
53816400	0	-0.1229465800
53820000	0	-0.1229465800
53823600	0	-0.1229465800
53827200	0	-0.1151018700
53830800	0	-0.1151018700
53834400	0	-0.1151018700
53838000	0	-0.1151018700
53841600	0	-0.1151018700
53845200	0	-0.1151018700
53848800	0	-0.1151018700
53852400	0	-0.1151018700
53856000	0	-0.1151018700
53859600	0	-0.1151018700
53863200	0	-0.1151018700
53866800	0	-0.1151018700
53870400	0	-0.1151018700
53874000	0	-0.1151018700
53877600	0	-0.1151018700
53881200	0	-0.1151018700
53884800	0	-0.1151018700
53888400	0	-0.1151018700
53892000	0	-0.1151018700
53895600	0	-0.1151018700
53899200	0	-0.1151018700
53902800	0	-0.1151018700
53906400	0	-0.1151018700
53910000	0	-0.1151018700
53913600	0	-0.1260697100
53917200	0	-0.1260697100
53920800	0	-0.1260697100
53924400	0	-0.1260697100
53928000	0	-0.1260697100
53931600	0	-0.1260697100
53935200	0	-0.1260697100
53938800	0	-0.1260697100
53942400	0	-0.1260697100
53946000	0	-0.1260697100
53949600	0	-0.1260697100
53953200	0	-0.1260697100
53956800	0	-0.1260697100
53960400	0	-0.1260697100
53964000	0	-0.1260697100
53967600	0	-0.1260697100
53971200	0	-0.1260697100
53974800	0	-0.1260697100
53978400	0	-0.1260697100
53982000	0.9	-0.1260697100
53985600	0.8	-0.1260697100
53989200	0.5	-0.1260697100
53992800	0.2	-0.1260697100
53996400	0.1	-0.1260697100
54000000	0	-0.1404792400
54003600	0	-0.1404792400
54007200	0	-0.1404792400
54010800	0	-0.1404792400
54014400	0	-0.1404792400
54018000	0	-0.1404792400
54021600	0	-0.1404792400
54025200	0	-0.1404792400
54028800	0	-0.1404792400
54032400	0	-0.1404792400
54036000	0	-0.1404792400
54039600	0	-0.1404792400
54043200	0	-0.1404792400
54046800	0	-0.1404792400
54050400	0	-0.1404792400
54054000	0	-0.1404792400
54057600	0	-0.1404792400
54061200	0	-0.1404792400
54064800	0	-0.1404792400
54068400	0	-0.1404792400
54072000	0	-0.1404792400
54075600	0	-0.1404792400
54079200	0	-0.1404792400
54082800	0	-0.1404792400
54086400	0	-0.1490904700
54090000	0	-0.1490904700
54093600	0	-0.1490904700
54097200	0	-0.1490904700
54100800	0	-0.1490904700
54104400	0	-0.1490904700
54108000	0	-0.1490904700
54111600	0	-0.1490904700
54115200	0	-0.1490904700
54118800	0.2	-0.1490904700
54122400	0	-0.1490904700
54126000	0	-0.1490904700
54129600	0	-0.1490904700
54133200	0.2	-0.1490904700
54136800	3	-0.1490904700
54140400	0.4	-0.1490904700
54144000	0.1	-0.1490904700
54147600	0	-0.1490904700
54151200	0	-0.1490904700
54154800	5.2	-0.1490904700
54158400	4	-0.1490904700
54162000	1.1	-0.1490904700
54165600	0	-0.1490904700
54169200	0	-0.1490904700
54172800	0	-0.1502993500
54176400	0	-0.1502993500
54180000	0	-0.1502993500
54183600	0	-0.1502993500
54187200	0.1	-0.1502993500
54190800	0	-0.1502993500
54194400	0	-0.1502993500
54198000	0	-0.1502993500
54201600	0	-0.1502993500
54205200	0	-0.1502993500
54208800	0	-0.1502993500
54212400	0	-0.1502993500
54216000	0	-0.1502993500
54219600	0	-0.1502993500
54223200	0	-0.1502993500
54226800	0	-0.1502993500
54230400	0	-0.1502993500
54234000	0	-0.1502993500
54237600	0	-0.1502993500
54241200	0	-0.1502993500
54244800	0	-0.1502993500
54248400	0	-0.1502993500
54252000	0	-0.1502993500
54255600	0	-0.1502993500
54259200	0	-0.1526187700
54262800	0	-0.1526187700
54266400	0	-0.1526187700
54270000	0	-0.1526187700
54273600	0	-0.1526187700
54277200	0	-0.1526187700
54280800	0	-0.1526187700
54284400	0	-0.1526187700
54288000	0	-0.1526187700
54291600	0	-0.1526187700
54295200	0	-0.1526187700
54298800	0	-0.1526187700
54302400	0	-0.1526187700
54306000	0	-0.1526187700
54309600	0	-0.1526187700
54313200	0	-0.1526187700
54316800	0	-0.1526187700
54320400	0	-0.1526187700
54324000	0	-0.1526187700
54327600	0	-0.1526187700
54331200	0	-0.1526187700
54334800	0	-0.1526187700
54338400	0	-0.1526187700
54342000	0	-0.1526187700
54345600	0	-0.1107500400
54349200	0	-0.1107500400
54352800	0	-0.1107500400
54356400	0	-0.1107500400
54360000	0	-0.1107500400
54363600	0	-0.1107500400
54367200	0	-0.1107500400
54370800	0	-0.1107500400
54374400	0	-0.1107500400
54378000	0	-0.1107500400
54381600	0	-0.1107500400
54385200	0	-0.1107500400
54388800	0	-0.1107500400
54392400	0	-0.1107500400
54396000	0	-0.1107500400
54399600	0	-0.1107500400
54403200	0	-0.1107500400
54406800	0	-0.1107500400
54410400	0	-0.1107500400
54414000	0	-0.1107500400
54417600	0	-0.1107500400
54421200	0	-0.1107500400
54424800	0	-0.1107500400
54428400	0	-0.1107500400
54432000	0	-0.1123458700
54435600	0	-0.1123458700
54439200	0	-0.1123458700
54442800	0	-0.1123458700
54446400	0	-0.1123458700
54450000	0	-0.1123458700
54453600	0	-0.1123458700
54457200	0	-0.1123458700
54460800	0	-0.1123458700
54464400	0	-0.1123458700
54468000	0	-0.1123458700
54471600	0	-0.1123458700
54475200	0	-0.1123458700
54478800	0	-0.1123458700
54482400	0	-0.1123458700
54486000	0	-0.1123458700
54489600	0	-0.1123458700
54493200	0	-0.1123458700
54496800	0	-0.1123458700
54500400	0	-0.1123458700
54504000	0	-0.1123458700
54507600	0	-0.1123458700
54511200	0	-0.1123458700
54514800	0	-0.1123458700
54518400	0	-0.0964754500
54522000	0	-0.0964754500
54525600	0	-0.0964754500
54529200	0	-0.0964754500
54532800	0	-0.0964754500
54536400	0	-0.0964754500
54540000	0	-0.0964754500
54543600	0	-0.0964754500
54547200	0	-0.0964754500
54550800	0	-0.0964754500
54554400	0	-0.0964754500
54558000	0	-0.0964754500
54561600	0	-0.0964754500
54565200	0	-0.0964754500
54568800	0	-0.0964754500
54572400	0	-0.0964754500
54576000	0	-0.0964754500
54579600	0	-0.0964754500
54583200	0	-0.0964754500
54586800	0	-0.0964754500
54590400	0	-0.0964754500
54594000	0	-0.0964754500
54597600	0	-0.0964754500
54601200	0	-0.0964754500
54604800	0	-0.0811771100
54608400	0	-0.0811771100
54612000	0	-0.0811771100
54615600	0	-0.0811771100
54619200	0	-0.0811771100
54622800	0	-0.0811771100
54626400	0	-0.0811771100
54630000	0	-0.0811771100
54633600	0	-0.0811771100
54637200	0	-0.0811771100
54640800	0	-0.0811771100
54644400	0	-0.0811771100
54648000	0	-0.0811771100
54651600	0	-0.0811771100
54655200	0	-0.0811771100
54658800	0	-0.0811771100
54662400	0	-0.0811771100
54666000	0	-0.0811771100
54669600	0	-0.0811771100
54673200	0	-0.0811771100
54676800	0	-0.0811771100
54680400	0	-0.0811771100
54684000	0	-0.0811771100
